user_id,video_id_sequence
17854,"5414,7136,6378"
17855,"2751,4955,5391,3979,1637,368,6794"
17856,"1868,5375"
17857,"1350,4339"
17858,"3352,6921,4341"
17859,"4631,5774,7099,4670,2076"
17860,"6987,1264,1677,6979,4635,6718,6917"
17861,3673
17862,"6921,974,1522,6634"
17863,"828,5474,5474,6588,6378,4569,4569,1438"
17864,"1371,2184,5238,3706,3234,1343"
17865,"2297,1188,4851,7137,473,5409,734,5358,578,5802,5585,4750"
17866,"5612,7044,38,1588,4077,2360,1725,6019,897,897"
17867,"5287,1038,3775,7423,3897,1694,1694,7449,2526,6438"
17868,"453,5639,74"
17869,"7087,6308,1035,1725,2303,3685,3654,5849"
17870,"3386,1266,5073"
17872,"5608,4084,2465,299"
17873,"6855,6855,6291,6478,6434"
17874,"2535,6416,4090,3917,6921,5220,3310,1901,7208"
17875,"2435,2435,4554,4258,3866,6757,6757"
17876,"3933,2630,664,2162,2867,1133"
17877,"1725,4640,3858"
17878,"7036,29,4063,2923,2578,7257,2002,5029,7150,2795,6831,6775,3081,5239,7267,5147,6237,5969,6968,1548,6280,6439,590,299,2177,4496,4633,6862,5644,1721,3612,4214,792"
17879,"7532,3774,1302,3279,3706,1752,1308,2072,3057"
17880,"2367,6979,5239,6525,7136,1868,6507,220"
17881,"4112,3955"
17882,"2986,7017,3685,5346,3923,3654,2076,3706,1298,2273"
17883,2101
17884,4270
17885,"3516,6426,6831,2736,221,4185,2746,2678,2303,1725,3010"
17886,"4496,1164,2999,204,6522,4660,7136,5674,6946,444,354,6906,4741"
17887,"3216,3232,4748,3892,160,6946"
17888,"2999,3681,6298"
17890,934
17891,"4200,7015,1754,1993,3669,2521,4081,6896,5613,6921,7081,2508,3238,2508,5819,1133,1976,2790,4955,3275,6061,7081"
17892,"5989,4631,2030,6921,2923,3819,804,4915,1868,2101,3796,4785,5212,4113,6989,3501,5347,6975,5128,6794,1906,2850,7229"
17893,"5029,5567,5273,7150,3461"
17894,"3263,1058,597,1754,1225,4636,6390,232,948,3000,4631,1200,76,2399,2076,2309,3923,6161,1957,2849,7363"
17895,"5522,2147,3208,3208,453,6356,2594,2709,7031,5513,644"
17896,"5884,7023,3442"
17897,"3955,220,7150,909,3054,4084,6026,3858,204"
17898,"7017,7358,832,562,5603,3369,4980,2561,5683,1419,4888,6683"
17899,"5199,3587,5212,3238,366,2999,748,2122,5522,3032,6192,6769,6118,3685,5561,3082"
17900,"682,6510,4980,3678,5215,1725,5826,3706,5274,2322,627"
17901,"1038,684,4660,3563,1868,6875,1047,530,3528,5734,5616,1725,569,5383"
17902,"7423,2850,2795,4417,3966,289,6533,3846,2330"
17904,"6063,7172,1694,1694,5882,6120,4904"
17905,"527,1133,4705"
17906,"1754,3831,445,3239,5710,562,4113,6925,6209,2245,1023,3054,5923,3844,3654,3182"
17907,"6870,6531,1906,5567,6605"
17908,"6694,1861,1717,5952,7160,581,3148,1323,5970,3600,7015,3723,5034,1282"
17909,"2630,3970,3208,3208,527,527,1969,760,1052,1052,2033,682"
17910,"5603,2962,1046,4541,6147,5031,961,6082,7466"
17911,3028
17912,"5490,6070,3742"
17913,"5919,281,4191,3128,1306,597,4640,1063,1725,1754,1575,1707,5683,6118,2712,4979,3498,3277,6236,7136,6524,5512,4130"
17914,"5939,1725,3816,4851,2513,5879,3310,3929,2465,100,3000,5302,3032,6694"
17915,"3694,804,1028,4130,3659,2923,5857,6942,1541,6975,3334,3393,7160,6291,3399,6902"
17916,"1719,2313,5907,1419,6181,3449,6514,7563,5307,1307,1307,1838,4075,2054,5293,4673,4537"
17917,"2981,4490,3913,985,185,5602,4906,4636,1552,4309,980,2190,6135,6448,6448,63,6921,7039,5239,3301,1243,860,3969,2699,2016,2016,6810,7466"
17918,"2436,2368,6210,1058,7235,3301,665"
17919,"3970,2464"
17920,"3493,3493,2173,6541,1909,6794,5553,5199,204,2650,453,2171,1033,5930,7015,3032,1861,5346"
17921,"4362,2962,4899,1964,6510,2713,6975,1976,3654,961,4990"
17922,"6761,6003,6867,4672,3113,2957,5148,5474,5474"
17923,2751
17924,"2464,3442,4241,7287,145,2406,6426"
17925,"1652,4299,1522,5851"
17926,"3310,3369"
17927,"7136,650,5824,235,2395,6573,6573,6332,6241,6617"
17928,"7552,2509,300,300,5553,2755,1892,6667,1934"
17929,"2465,2795,3315,2653,2066,3255,2179,3600,305,1637,4199,2433,6033,6033,2126,1486,4569,4569"
17930,"908,2630,2908"
17931,"6959,5639,334,6272,4484"
17932,"6384,627,6303,3999,120,969,6528,1807,1395,7335"
17933,"527,527,5954"
17934,"170,5295,4856,5852,2510,2341,4077,2167,954,3706,5759,2399,1349,3970,1749,3496,5762,5785,669,1594,5066,1621,227,2317"
17935,"699,386,3238,3769,5391,6942,3951,3512,1754,1212,373,2594,7376,948,7051,5180,2723,7172,2963,5246,1462,3315,5416,1371,4590,5476"
17936,"3266,1285,5561,605"
17937,"2456,6413"
17938,"4496,5674,4331,3369,324,7160,173,4272,7211,1164,6133,3911"
17939,"6303,1162,1868,2897,4113,1285"
17940,"299,4636,1909,3352,1725,3516,2004,7233,1707,4564"
17941,"1009,5034,5464,2826,3118,3936,4506,1326,1321,6268,5392"
17942,5723
17943,"667,3872,220,4084"
17944,"1885,1788,6225,5927,220,5392,274,5310,2303,3093,7180,1706,2597,3430"
17945,"1047,1305,2062,2106,4263,7040"
17946,"3500,3025,6459,6510,7015,1819,7287,2146,6236,1650,1045,3534,6854,6001,4207"
17947,"289,4979,6426"
17948,"7334,6831,1632,6531"
17950,"6115,6303,2485"
17951,"2962,6210,2815,2963,1808,7233"
17952,"2864,1387,908,3888"
17953,"1557,6699,488,1633,5962,3868,3487,4341,2530,461,3241,1957,5638,1626,2158,1861,4092,5725,3076"
17955,"1953,6406,3210,2863,4353,7177,4650,1498,3357,6975,5346,1993,4778,4778,1725,2962,2871,6524,3027,5199,5302,6968,1206,4307,2207,6139,6978,5539,6026,1453,5978,1282,1177,368,3436,4649,2429,1006,1833"
17956,"6922,6922,2736,4569,4569,4350"
17957,"2061,2464,3926,5553,5318"
17958,"574,7320,5869"
17959,2133
17960,"1723,4949,385,789,4032,3508,7399,527,527,4873,3588,5392,5381,6775,4471,3391,29,2586,7370,3208,2794,213"
17961,"2630,6989,1725,1668,3600,1953,4672,3310,3232"
17962,"5371,403,3685"
17963,"2140,4405,4856,6579,3057,3325,4584,7172"
17964,"7521,3188,6181"
17965,"3000,6551,2464"
17966,1248
17967,"5567,6450,1062,1062"
17968,"4644,6987,6877,3212,4740,6726,2590,5450,74,5455,792,895,74,4567,5158,3662,6831,5840,1537,3227,5110,607,1200,682,4946,3020,3553,3430,1930,3784,993,1778,4539,6236,2465,4439,601,601,31,5613,5613"
17969,"1083,1761,193,1169,1069,76,5697,1129,1129,7229,6769,1612,526,5872,1924,2041,6252"
17970,"2630,2630,7196"
17971,"4841,5201,682,3662,4681,4166"
17972,"4348,5633,1725,1879"
17973,"4644,3232,1694,1694,5860"
17974,"143,3160,4638,3796,3160,3239,4465,5158,2695,3685,1879,2126,1957,1717,6407,2795,2161,2635,6998,2704,4393,2704,1183,6747,4199,4874"
17975,"652,5726,5444,4161,7277"
17976,"969,6195,954,5239,2116,6611,2925,2551,6595,7136,1886"
17977,"2614,1308,5133,3118,3457,6241,3965,6211,252,1170,410,1788,860,2041,5463,5346"
17978,"6356,2510,3831,2795,93,711,911,3685,76,6881,1298,4113,1144,969,5422,4415,2031,140,7374,271,177,3508,3849,2242,6060,7261,1200,453,3315,6832,5310"
17979,"3600,6058,4904,3264,5567,5975,5975,299,6589,6483,682,1868"
17980,"274,5158,4075,3600,4856,1957"
17981,"6921,220,4394,7220"
17982,"5983,5456,3263,2303,1052,1052,6504,5603,3813,907,221,2254,4564,2555,299,7150,728"
17983,"2949,7511,7258,21,2273,204,4496,6426"
17984,"5410,6433,6024,6750,7375,6019,4980,254,886,1761,1594,662,6842,5759,274,5044,6177,2360,3369"
17985,"2004,2190,828,3018,4506,1186,4546,7087,6584,2993,4569,4569,3654,4603,6425,6236"
17986,"5939,5499,5363,2962,1725,962,1707,3841,1986,1986,6922,6922,7065"
17987,"6601,5844,3923,5392,2790,4439,1744,5346,2949"
17988,"2582,7521,3892,1953,6291"
17989,"2072,7039,1892,1892,4906,29,1069,1069,2002,6573,4543,6659,1749,1575,6273,3237,3418,5347,5034"
17990,"2941,1953,403,162,1725,7136,1575,982,2079,6413,1133,6832,6154"
17991,"2368,842,3352,5866,1723,93,5919,5057,5295,4946,3912,2095,6701,1163,4063,7222,2709,5522,669,5346,2709,333,333,3501,119"
17992,"24,849,4644,7196,1120,682,7058"
17993,"825,5553,7482,6549,2399,4007,7057"
17994,"6979,2464,3216,2806,5110,3216"
17995,"930,5447,6006,6006,1719,5481,2959,4569,4569,7125,3182,3182,4644,4314,3027,5693"
17997,"4162,383,5879,5422,2733,6033,6033,6579,6217,2049,605,4307,4336,2399"
17998,"5860,6268,5239,4341,2684,2684,2614,6241,7339,7339,6908,5374,220,3763,1392,1163,207"
17999,"5561,4460,6291,1783,3155,2926,7287,2949,5110"
18000,"589,852,6504,6921,2122,6962"
18001,2394
18002,"1133,5975,5975,6531,6270,4014,7399,403,5279,5695,3182"
18003,"5159,6551,6551,5472,7336,6491,3912,6619,6619,3033,4614,3000,3685,166"
18004,"5158,4272,2002"
18005,"2303,6636,4151,645,204,2684,3018,5616"
18006,"6921,4750,2962,3833,2213,2360,4946,4113,221,5476,48,4750,3969,6267,6113,1184,1381,5872,1700,544,3255,1755,6694,6236,7017"
18007,"3876,119,3715,3670,5239,2594,6884,3369,3708,3708,6989,6989,1031,527,527,658,1581,6268,1069,1069,2564,3334,132,3079,2313,3936,3110,650,2383,5476,6241,5067,4309,6019,6659,5351,1910,5044,2171,2719,4541,445"
18008,"6551,3654,6551,2544,2544,4552,445,269,4158,5005,4955,5386,1343,453,1575,5522,7172,5838,6619,6619,232,5374,6942"
18009,"5953,3999,1957,1866,4941,4941,710,710,4420,4420,1661,682,5565,6033,6033,4127,1537"
18010,"1993,6838,3675,5907,2981,226,1935,7065,682,3528,5187,5734,4569,4569,2303,6775,590,5430,5983,167,1430"
18011,"5513,6601"
18012,"3264,1543,3662,4066,1061,865,6212,939"
18013,"1707,2962,1754,5683,5603,4496,3018,7287"
18014,"664,1868,3018,2465"
18015,"5391,7471,3876,6298,6921,3076,4644,4113,2158,967,4979,5083,299,7287,6831,5003,2659"
18016,"2465,6004,5073,1881,1694,1694"
18018,"6061,669,5872,6019,6166"
18019,"2749,2303,6552,1058,3143,3685,1200"
18020,"1793,2630,527,527,4564,4376,533,6541,3054,2254,6146,6006,6006,5620,6588,623,6922,6922,4917,1986,1986"
18021,"5844,6308,2630,6946,5073,6478,3575,1252"
18022,"6390,1835,4496,6426,4077,269,5158,2406,2095,3369,5373,1957,6550,2510,1885,5674,3334"
18023,"3142,2980"
18024,"6818,4567,459"
18025,"6507,453,29,6921,4214,2717,2717,4644,4552,2383,6282,1069,1069,7160,7136,3876,5159,2594,445,54,1744,1652,3315,3379,3591,2496,6989,1554,2140,2303,3210"
18026,4646
18027,"5633,2937,1458,3541,2303,2190,7321,3182,3182"
18028,"6396,4277,3307,2962,3018,3248,605,7080,1754,6510,1225,1833,2680,3149,6605,5158,7015,3239,6921"
18029,"1998,6313,2569,6769,2438,5373,5158,483,7036,976,2399,605,1843,6528,627,1957,5931,6968,5148,4332,868,6069"
18030,"6497,2999,5363,5374,3298"
18031,"2121,6207,6207"
18032,"6921,5590,2303,1285"
18033,"3810,5996,1707,3277,6303,4892,1040,7270,445,2245,145,1250"
18034,"6962,6025,605,5346,5639,4169,1861,1590,453,1754,2853,4584"
18036,"1577,5934"
18037,"6413,5519"
18038,"5774,3158,5239,7099,3951,1308,7362"
18039,"5591,5259,2962,2166,6286,3416,3182,3182,2413,6937,4569,4569,7335"
18040,"5307,6308,2406"
18041,"6697,6987,4172,6497,1402,1999,678,6308,4900,5351,6396,6975"
18042,"7405,6229,6671,4163,1353"
18043,"422,6078,3241,6384,792,5480"
18044,"3662,3018,6308,3020,4587,7315,5944,3244,299"
18045,"7085,664,2602"
18046,"5391,6139"
18047,"5354,5400,2313,6190,1323,1069,1069,5201,7150,3493,3089"
18048,"4646,5318"
18049,"5872,5675,3831,3831,5633,669,2166,29,2068,156,48,38,5293,6775,1754,6425,2838,5803,4113,5410,63,5664,7358,537,5456,5045,2438,1326,1723,1321"
18050,"3018,6308,2339,6019,2747,5031,5392,1808,308,2438,7017,6860,5606,3738,4038,1754,4631,2911,4113,6303,2172,5774,6121,5347,4103,7168,3989,4318"
18051,"3284,4235,4937,7256,7256,4276,6588,3391,4569,4569"
18052,"3173,4242,1754,1268,3339,333,333,6094,6342,2878,2527,3778,2949,2399,1200"
18053,"2949,7107,3841"
18054,"4646,3358,3673,3588,5159,6369"
18055,"1906,101,3723"
18056,"100,3551,5159,5919"
18057,"845,1868,4109,7219,208,6132,6132,5279,2523,3646,6390,2079,6831,1069,1069,6063,4468,3872,1133,7150,7181,4569,4569"
18058,"6634,737,3005,3428,6504,2989"
18060,"2177,5505,5571"
18061,"3828,257,257,4172"
18062,"6308,2801,3014,6390,2924,1679,5309,5545,5058,2201,3325,6928,665,143,300,3159,2613,3740,4151,441,877,6094,1030,4277,5187"
18063,"664,5615,4569,4569"
18064,"5545,647,1695,3369,3670,1236,6241,4782,2699,897,2962,1054,6619,6573,6573,1280,2614,3661,183,1865,2794,4077,849,5456,6094,1475,4143"
18065,"4277,4336,2634,4113,6341,7015,5351,6433,1861,445,3652"
18066,"3803,3854,7521,21,1252,904,5620"
18067,"5808,5759,6205,1203,1843,2172,4885,841,281,330,1788,3906,934,3652,1419,364,2068,3315,476,476,5522"
18068,"1888,3936,5796,1528,4640,6342,4662,3670,2303,1489,699,1868,7160,1957,6975,453,4214,7229,3505"
18069,"3876,1269,5346,5790,2208,6554,5212,1707,145,1861,1023,3654,4161,7287"
18070,"5318,3273,3232,3600,6280,5029"
18071,"982,6450,2853,1875,6426,3315,4955"
18072,"783,145"
18073,"6346,3668,1868"
18074,"4130,299,3691,4788,3387,1023,832,2980,3721,1861,5522,2897,3654,4941,4644,3844,950,1707,1833,2438"
18075,5135
18076,"4937,682,1101,590,125,4063,3858,2544"
18078,"6390,5539,3993,1486,1717,1625,7172"
18079,"3587,7287,5928,5928,3814,64,6975,3624,5142,5419,792,2245,626,4955"
18080,"4646,2630"
18081,"791,2543,6236,5898,2245,3462,6921,2712,5752,6291,6687,5796,5957,3685,7240,1130,2962,2176,4939,453,3707,3018"
18083,"5109,5774,1707,2339,5374,3738,6164,2986,832,5476,2848,1498,5952,4771"
18084,"3129,6012,7287,4672,3978,6533,3888"
18085,"1694,5318,6584"
18086,"1868,5620,6541"
18087,"7555,6605,6507,4496,6033,5561,6033"
18088,"6291,4179,597,3155,1861,3159,2202,6298,6342,4822,6447,7315,4307,305,2051,6583,6139,453,4004,4436,5954,3922,4584,4210,1741,3844,4172,4748,3691,2544,6975,3232,4570,1996,792,4662,3647,1804,3627,6433"
18089,"1750,658,2383,1886,7044,5067,5545,3369,650,3970,1280,3984,7138,5866,2041,2364,5246,4627,605,1744"
18090,"393,4750,7110,1358,2586,3718,1962,4992"
18091,"3232,6531,1694,2981,2501,6063"
18092,"6103,6181,3430,385,4636,2464,6415,4003,1755,6922,6922,5168"
18093,"6921,1164,1376,6694"
18095,"5641,2678,5351,4522"
18096,"871,3669,597,3348,3348,5513,4702,5522,3682,4420,239,6916,5075,2148,1912,5560,3685,489,6426,433,3587,2963,3951,1754,324,1957,6094,6027"
18098,"3587,6769,3504,3591,7466,38,526,4955,453,6507,1957,2594,6551,6551,445,5395,185,5239,5866,3923,1761,5868,5522,7229,5674,1910,324,4627,500,6601,29,7335,4636"
18099,"4486,5633,4749,2303,3234,4543,3057"
18100,"4214,1133"
18101,"4569,4569"
18102,"7485,4163,6132,4173,3125,7219,3560"
18103,"6531,2434,1600,1556,2951,3394,2751,5318,1957,160,3662,6507,4167,1868,5029,4829,2630,1677,4580,5274,3888,2171,1059,5724,6975,5553,2487"
18104,"5200,6832,1896,832,4710,5907,6750,2986,2578,1695,5545,3496,4702,1457,6358,4496,3740,4633,41,5169"
18105,"5683,2527,3685,400,2274,197,227,4206,4893,3277,4702,4892,2303"
18106,"2383,934,4672,1080,1613"
18107,"2004,6989,1725,6292,6439,4603,4496,6867,2949,4644,1707,7107"
18108,"3662,2360,4172,2923,5386"
18109,"1725,4702,81"
18110,"2303,4130,985,5249,1343,220,650,3023,934,758"
18111,"6962,3844,2590,6989,745,360,3775,3775,3325,5553,2923,476,476,7335,6922,6922,950,3182,3182,6538,3054,5860"
18112,"1323,4702,5826,682,3018,3557,4644,3208,3208,2581,1755,3866"
18113,"2099,3490,1395,5318,6921,6120,3369,1212,7160,232,2986"
18114,"1060,6282,2303,6989,6225,1775,2614,30,4113"
18115,"5633,4283,1221,1221,1072,7280,5018,2424,3352"
18116,"3273,5274,1133,1868,5073,4036"
18117,"6169,2161,377,5318,5128,627,969,969"
18118,"6601,2445,6989,4113,1575"
18119,"6280,6152,5089,1248,6589"
18121,"5522,5626,2982,4817,3182,3182"
18122,"6138,6138,1572,6415,1725,3128,3430,7287,7127"
18123,"4856,6411,6444,496,5313,6947,5136,4886,6704,3570,2323,2430,545,1510,5614,4463,6946,4587,7065,4640,4873,7072,1402,6572,1999,3978,3937,6534,2445,2846,1184,260,190,4608,592,3384,3603,3603,4152,2786,7334,2604,1009,6237,7449,1033,4411,6346,5088,2867,4496,9,7159,5831"
18125,"29,29,1490,6902,1735,5032,1717,1861,1957,1957,7015,2712,2808,6867,5613"
18126,"3706,3701,1815,1886,7466,4130,3084,298,6113,1576,3589,7124,6190,1993,5726,1402,83,6769,5147,1733,5309,6390,6471,2594,6701,3334,220,5034,129,6152,2049,4715,2041,1868,1174"
18128,"3018,6921,3032"
18129,"1621,6441,4945,4945,3918,4955,6573,6573,2688,4552,1164,474,1498,5861,1579,1060,2464,2399"
18130,"2736,5201,7233,31"
18131,"711,1749,4494,2949,4130,5476,2160,3504,3238,4710,669,3706,6947"
18132,"2962,1280,173,173,2041,2833,54,6852,5985,5186,4277,5109,6267,300,6619,433,239,3849,2527,5410,2303,3143,3159,1750,605,3098,2031,2838,5759,7099,2815,1825,6942,3504,171,5295,76,5373,2208,2395,4242"
18133,"4569,4569,2158,5158,6694,6588,1694,1694,1957,1957"
18134,"3951,2464,2171,4631,5550,5866,4584,1695,2963"
18136,"2951,289,2751"
18137,"4993,2810,7213,2362,1181,1643,2242,5298,7125,6653,6433,7122,5870,5381,4995,5089,6718,910,1930,1174,7253,1261,5778,7227,3858,6456,7073,3244,2518,850,6971,7069,3673,1745,374,6289,7105,3978,6584,6974,4971,2596,3711,1643,2602"
18138,"4325,5507,3624,6108,5148,2659,2823,2158,1833,4660,5923,3159,3691,38,4004,6056,668,7264,145,2176,1422"
18140,"2923,3670,5919,4341,6346,4741,3369,4348,627,2383,1861,6989,232,1993,6286,6921,682,4496,6282,6510,6341,1280"
18141,"1694,4214,7136"
18142,"6190,2456,1793"
18143,"2297,7213,2136,2343,5115,1184"
18144,"2399,6975,605,4636,6282,2464,7466,5522,597,1621,3504"
18145,"7150,6975,7207,5390,6968,2959,7161,2923,682,5147,5753,6653,5550,6613,220,6882,6588,7172,4979,2392,6346"
18146,"1248,4672"
18147,"101,1588,3570,4032,556,5311,2731,3978,3564,3819,2263,767"
18148,"1558,3641,453,4640,1164,6852"
18149,"5615,1729,3625,627,2982"
18150,"1691,679,5566,664,289"
18151,"4427,6518,6117,7002,7015,3359,5168,2717,7466,2814,3306,1206,4607,1957,791,6583,5094,2785,2140,6551,6707,2594"
18152,"299,4965,3508,4607"
18153,"6573,6573,5212,3159,5662"
18154,"324,2743"
18155,"166,1080,6775,2411,5463,6342,6241,453,6063"
18156,"4980,6888,5612,1723"
18157,"2790,5603,3221,1119,6236,2801"
18158,"295,2706,3691,3587,6510,4990,3685"
18159,"2383,3369,7351"
18160,"5975,4587,2734,1660,3203,6709,7073,1480,4564,2957,4125"
18161,"6152,4166,1608,4866,3440,6295,3746"
18162,"107,3175,5381,2684,2684"
18163,"2912,520,400,3988,895,1406,2115,3625,3159"
18164,"7105,4503,2400,1808,108,2559,5774,5741,1230,2666,3423,6909,580,1440,4073,1873,3159,5907,1184,3032,4695,3020,269,2033,4580,6574,6687,3425,4699,6877,2697,5066,2360,5295,2503,4939,703,563,6917,4341,4081,771,3603"
18165,"2465,1102,6885,4331,6531,4650,5975,5975,7105,7259,2972,6718,5029,3519,5852,6601"
18166,"1868,6531,3375,5603,509,527,527,4166,3391"
18167,"767,289,4458,3600,6507"
18168,"6106,5295,5550,6962,7010,4750,734,1044,300,6094"
18169,"6191,305,5964,4899,1298,1626,2273,2030,5999,605,961,3357"
18170,"860,2004,170,3918,718,3436"
18173,"5008,5513,1323,967,2303,6303,4172,3654,6775"
18174,"2368,4077,6087,1804,4584"
18175,"985,5936,344,2768,6975,4794,650,3389,1028,6019,4927,3685,4907,2510,2076,2395,3876,7466,6069,3369,6733,4650,5374,256,6106,4478,1200,453,6732,2171,5034,969,4955,1868,7314,2160,2068,368,575,445,4735"
18176,"500,5199,52,2659"
18177,2297
18178,"7422,7522,1652,2679,6979,4534,3113,5977,299,7150,2638,2972,3310,5403"
18179,"1490,5427,2190,7314,4788,180,3099,5683,4786,2947,4002,2302,6029,4636,5374,1807"
18180,"2351,947,4102,6549,3600,2161,5318,5825,4460,2724,5158,2126,1316"
18182,"3898,2962,3818,4883,626,566,1960,1868,49,1282,6298,3784,7327"
18183,"4955,6868,679,6541,4672,1609"
18184,"3018,2529,4258,5381,4673"
18185,"101,7506,3012,767,4066"
18186,"2510,4856,4907,2171,5920,2921,4640,6975,3763,2957,2208,4113,2838,1744,886,4906,5109,3430,7026,871,445,678,5175"
18187,"5945,2950,5497,6061,2785,3018,6095,4108,2634"
18188,"6531,5386,647,5044,510,6619,4077,5445,3523,2938,552,19,4639,4081,2962,2273,386,7026,2533,5098,7009,2160,5109,1259,5180"
18189,"5826,2339,5603"
18190,"909,4955,3264"
18191,"3685,228,240,792,4653,7133,1282,720,4252,2158,6524,2313,1206,4979,6406,6726,6884,2849,4402,5759,2527,5094,3371,5017,2140,5383,5665,4789,6268,2821,7466,2303,4638,6087,5365,324,2512,1751,1028,7327,2665,6886,2274,3466,5522,3578,1395,1453,5882,2399,4584,4927,3110,4166,6925,21,1743,1743,2701,5490,2564,5566,4023,3984,5346,4705,4194,1761,5351,2383,5697,35,3520,6342,6065,3936,52,1835,3307,6147,3563,4332,1842,4339,4876,3851,3387,2871,6169,4595,922,5455,605,4955,5710,3436,5078,7277,4436,1723,3979,2996,5148"
18192,"5379,2911,4103,3110,898,454,2790,1707,2438,6063,6118"
18193,"3740,4856,7227"
18194,"2510,842"
18195,"3018,1738,1738,1694,1694"
18196,"1868,2033,5553,5536,5616"
18197,"6921,760,3094,6754,737,1279"
18198,"6132,6132,1440,5464,3159,5399,5399"
18199,"5476,2041,4636,3428,5641,2491,1083,4523,2694,3496,31,1346,3709,187,2303,3159,7060,7160,2313,3916,5249,2986"
18200,"2941,3241"
18201,"6237,6718,6767,7334,6441,7485,5029,3519,3792,5536,1837,4276,7166,3199,3588,3523,5919,96,3315,4503,832,385,2581,4623,3159,3970"
18202,"933,4417,2736,4694"
18203,4660
18204,"7105,299,7150,3184,1033,6780,2483"
18205,"5664,1612,1157,597,7172,2030,330,5633,2303,6989,7015,38,4662"
18206,"4113,1725,5045,3149,2303,4496,1018"
18207,"4579,2274,2797,104,3545,6025,7233,2094"
18208,"4662,6423,5274,3574,2273"
18209,832
18210,"749,1538,7219,3128,31,2313,2762,6415,6588,6775,6972,1440"
18211,"4873,3651"
18212,"445,4607"
18213,"2622,2784,2030,3369"
18214,"2927,7199,6775,6817,3052,2544,120,6441,3968,4928,1279,5029,4768,1080,7071,2004,2397,3965,934,2162,1930,5050,863,2464"
18216,"4270,4286,4270,5603,6588,5029,5463"
18217,"4190,2939,2287,4152,1808,3053,244,4339,7321,664,2581,7263"
18218,"2981,2507,6401,3277,868,5826,6003,7053"
18219,"5239,5928,5928,1322,3493,7466,6775,4650,2435,4122,5849,2963,6426,6974"
18220,"4644,7133,967,4734"
18221,"3049,3049,4694,5318,6369,6369"
18222,"4185,3102,7177,1725,7211,1321"
18223,"6794,6794,2630,6533,6531"
18224,"177,5239,5522,1734,5662,2313,2160,6268,886,7129,2435,3553,3706"
18225,"3552,2949,2313,6364,5931,3650,1343,6659,6241,6210,5238,6975,7099,63,5790,1588,2207,3458,835,1470,552,5513,7486,558,4421,4785,207,5742,6694,5109,4313,5872,6277,597,1861,3369,7136,934,5386,911,6356,1879,5856,7257,1279,792"
18226,"6510,6687,4650,6398,871,29,2171,3831,2044,4252,711,3483,7007,3339,1236,2592,256,2527,6236,6001,1741"
18227,"4672,7035,2383,2359,2359,3564,1687,6588,5655,232,4890,2099,4496,2581,2524,6241,324,7025,6888,627,5456"
18228,"3387,4660,7017,1491,6181,758,3018,4113,3563,745,5807,4003,5665,6683,400"
18229,"5351,3053,6678,2002,2140,5868,6291,1993,4339,4110"
18230,"285,987,5774,7235,4415,5239,4587,1878,5683,6418,1983,6979,5565,6573,5034,4710,5147,6541,3334,7466,5096,904,6243,1217,5180,5456,870,6605,5664,170,1343,5927,3902,3159"
